id,price
0,9.738821844955522
1,7.2222977355076345
2,8.526398805287915
3,8.345504084303023
4,7.490473844185229
5,6.197158665253006
6,9.014720057494518
7,7.78567874189444
8,8.4535315580421
9,7.509529632476215
10,8.27786864636302
11,6.112232215780293
12,7.614174581041575
13,8.78464951270644
14,8.640322641862054
15,8.07499330525768
16,9.087151388118519
17,8.289607500386309
18,7.6031390247180966
19,6.140429038081743
20,6.846619199046049
21,9.494041250961189
22,6.055566997104056
23,8.277203021729791
24,6.674917334398852
25,8.950004874811842
26,8.533283915316321
27,6.7078346981976535
28,9.124784494340245
29,8.550309074305908
30,6.981789007258688
31,6.978989797872247
32,7.465085357326388
33,8.135102966689145
34,6.544194918139621
35,7.64018209153158
36,6.595419326080054
37,6.8883437038829625
38,7.05163631196892
39,7.567221417093739
40,7.7704699631790675
41,6.668927847597256
42,6.514002259711858
43,7.623957331809608
44,6.552484462124474
45,7.671320723196618
46,9.115581849387292
47,8.339103519267956
48,7.697242787305683
49,8.371179249203946
50,7.761539474177548
51,7.486967369883866
52,8.487935880241837
53,7.668827063178452
54,8.856385185431606
55,7.01487910094471
56,9.467068639618951
57,9.56789387249209
58,9.76485572875867
59,8.816431844475495
60,6.49681981541894
61,8.043296465904035
62,6.229910220594383
63,6.097892317714884
64,6.696476583977477
65,6.282721408862112
66,8.654431695098971
67,6.346957924804813
68,8.124671772011933
69,6.725257502438819
70,6.758699074581302
71,6.753228246884726
72,7.69787736449285
73,6.492283617965733
74,7.451081012047237
75,6.434740616046861
76,7.986591355647272
77,7.646155424233956
78,7.007492795496978
79,6.615456337298441
80,8.214286138448019
81,7.13971896141105
82,6.503017743241529
83,8.713820058341518
84,6.7158643284810875
85,6.563023639225978
86,6.738544182054695
87,8.709640299816524
88,8.56434768344308
89,9.062966781349324
90,8.710899903864645
91,6.457180845246676
92,8.96632968355019
93,8.16536167069654
94,9.651742394755486
95,8.371395933825264
96,6.748836222129412
97,6.605400088805919
98,6.6436655851305355
99,7.856038624127882
100,9.126344854666543
101,6.81151268239154
102,6.702471206943282
103,7.829512978683066
104,7.945805139864441
105,9.263608162273517
106,6.535222168083394
107,8.498981063317785
108,8.463855771713797
109,6.3225831514660635
110,9.548239233834972
111,8.811788099869776
112,7.608065248082687
113,8.298214547240285
114,8.408780748239053
115,6.883971587860176
116,9.60920246415276
117,8.263143590785978
118,8.581045818521817
119,8.197714515564465
120,8.061392346811498
121,6.599561193822887
122,6.730681045585925
123,7.763165595220045
124,8.049771287885056
125,8.647250935329563
126,7.2172376929617865
127,8.037699572212876
128,9.345479118801395
129,6.330624922362738
130,8.35726157866148
131,6.207526808593475
132,6.796373880252848
133,6.766001469254135
