id,price
0,9.721513893414437
1,7.330758097379742
2,8.520343392352075
3,8.355353080672254
4,7.4971133467969855
5,6.222816593523293
6,8.999870457242283
7,7.789701559045216
8,8.440891325538134
9,7.502047076647683
10,8.28145875342149
11,6.156369002187587
12,7.5968467877626145
13,8.796018403698286
14,8.68314752736692
15,8.099052522542655
16,9.190230480170356
17,8.286912378733726
18,7.551776329249142
19,6.099899833025365
20,6.826303062695737
21,9.48433581557125
22,6.02299687583941
23,8.303321441045853
24,6.623429412556694
25,8.981649801505899
26,8.493349246519553
27,6.72711333689135
28,9.101758711854195
29,8.57756916616391
30,7.051430996571456
31,7.034723127140999
32,7.478409152968473
33,8.161972276338496
34,6.4936225831686665
35,7.663399494044191
36,6.58974579522842
37,6.887664058580406
38,7.068949462626705
39,7.524742472565082
40,7.73736582196212
41,6.664004255641492
42,6.516962816726859
43,7.634940196797818
44,6.538890152091825
45,7.646504199765492
46,9.110696749559558
47,8.34478022825134
48,7.71252053746061
49,8.366527446669116
50,7.777768269846035
51,7.496643354197502
52,8.451354688598995
53,7.675401040441931
54,8.88102305441322
55,7.060892532995226
56,9.537662057699638
57,9.585321161634319
58,9.81415568113821
59,8.828238264452143
60,6.480178229303116
61,7.998653920756175
62,6.225755152196727
63,6.094984404629135
64,6.671627453514952
65,6.200374922453971
66,8.644590029237676
67,6.297737298250244
68,8.14836929935471
69,6.716507551777918
70,6.740722816355454
71,6.6958440141559965
72,7.6834972916979325
73,6.502624510489125
74,7.444239079582902
75,6.445073058196623
76,8.02838760520665
77,7.639160488654064
78,7.011657958747
79,6.665538843010501
80,8.215724536213536
81,7.077813730451339
82,6.515732747314765
83,8.711124210612729
84,6.737348151519618
85,6.590634970320291
86,6.781906098153359
87,8.728063127847973
88,8.656425017976987
89,9.056643407014013
90,8.756477802891531
91,6.430616676234166
92,8.939137657711667
93,8.193501515641085
94,9.677879225849404
95,8.402054963005902
96,6.73004584268309
97,6.601921575858217
98,6.739751282639047
99,7.875273821123606
100,9.174268670441089
101,6.795373171810529
102,6.74142183703885
103,7.830482383134776
104,7.932608690144268
105,9.248390406893428
106,6.545935948214191
107,8.49237022991181
108,8.471109484690404
109,6.436536949714513
110,9.555363928910243
111,8.858435260483112
112,7.593071509140615
113,8.3012373726683
114,8.394000782704621
115,6.84112680218328
116,9.689777312301725
117,8.275259354960191
118,8.604639477816542
119,8.203126083237596
120,8.05242475993499
121,6.6110573489982185
122,6.689494942631088
123,7.746183275298653
124,7.9777861455926296
125,8.6397419156425
126,7.221390485931049
127,7.990509143479374
128,9.3261638678167
129,6.344668941217124
130,8.389657846330973
131,6.156338517762659
132,6.730671630272014
133,6.788156854548079
134,6.342960651996671
135,6.209109499975727
136,8.556363077262773
137,6.663024215794232
138,8.775834867830028
139,8.637714621454263
140,8.08802238213927
141,8.563379735479337
142,6.506935425988404
143,9.240399436823965
144,8.98412514931894
145,6.2762808370587
146,9.100387257549329
147,9.731188191169101
148,9.660690637816357
149,7.946660115055652
150,7.216401849338474
151,6.273563789043979
152,9.21635578516347
153,6.871712119302005
154,9.610510078439773
155,7.216958884222431
156,6.920406931280501
157,6.408733052147778
158,6.530558981719986
159,8.326771427981422
160,6.488416772413518
161,7.762610182138371
162,8.535077441679507
163,8.052848401538254
164,7.682555808352117
165,6.130103314319563
166,8.534911844745443
167,7.135566505558208
168,6.817220371433196
169,6.736923412151796
170,9.681281197345664
171,8.412119674456502
172,6.129859293781714
173,8.233808425642792
174,7.185385800709084
175,6.677328993288075
176,7.852992017587516
177,7.649309206065074
178,6.175096814723961
179,8.684293678583911
180,7.515369964365377
181,7.485939204463499
182,7.413507549866906
183,6.811220369261712
184,8.467135154863405
185,7.85015985757251
186,6.952805552771197
187,8.214841253058516
188,9.714680059084886
189,7.423935178393005
190,6.686824986333906
191,7.095169326099132
192,9.315364534710172
193,9.72561850635357
194,8.024339479343519
195,6.88156774481198
196,6.834991625998186
197,8.159326385639348
198,9.611518219280885
199,7.7958943522562825
200,7.461463029897958
201,6.865718392427767
202,9.571760695125068
203,8.27167355921791
204,6.077348894774796
205,6.695382224840895
206,6.48668659188584
207,7.663218193514033
208,8.67497115539498
209,7.624690508257953
210,6.885753507368826
211,7.07036579617467
212,7.751624546089731
213,8.542267112355434
214,8.08050332705785
215,8.316359438877749
216,7.903996245468484
217,8.034709000167844
218,6.081575634699652
219,8.181473340883135
220,6.415342504038802
221,6.209244984491373
222,6.046292254735087
223,8.819208880881275
224,6.782565894543569
225,8.49596991944829
226,6.030943459946655
227,8.416113999119146
228,8.442576260869657
229,7.172268560215862
230,8.513775583452913
